PODER;SECTOR;DEPARTAMENTO;PROVINCIA;DISTRITO;ENTIDAD;RUC
Municipalidades;Otros;LA LIBERTAD;PATAZ;PATAZ;MUNICIPALIDAD DISTRITAL DE PATAZ ;20275817814
Municipalidades;Otros;LIMA;BARRANCA;PATIVILCA;MUNICIPALIDAD DISTRITAL DE PATIVILCA ;20188957146
Municipalidades;Otros;PASCO;DANIEL ALCIDES CARRION;PAUCAR;MUNICIPALIDAD DISTRITAL DE PAUCAR ;20162537319
Municipalidades;Otros;HUANCAVELICA;ACOBAMBA;PAUCARA;MUNICIPALIDAD DISTRITAL DE PAUCARA ;20175954661
Municipalidades;Otros;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;MUNICIPALIDAD DISTRITAL DE PAUCARBAMBA ;20191125275
Municipalidades;Otros;PUNO;PUNO;PAUCARCOLLA;MUNICIPALIDAD DISTRITAL DE PAUCARCOLLA;20198821951
Municipalidades;Otros;AREQUIPA;AREQUIPA;PAUCARPATA;MUNICIPALIDAD DISTRITAL DE PAUCARPATA ;20167264868
Municipalidades;Otros;PASCO;PASCO;PAUCARTAMBO;MUNICIPALIDAD DISTRITAL DE PAUCARTAMBO ;20191043546
Municipalidades;Otros;ANCASH;HUARI;PAUCAS;MUNICIPALIDAD DISTRITAL DE PAUCAS ;20195406937
Municipalidades;Otros;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;MUNICIPALIDAD DISTRITAL DE PAUSA ;20194058854
Municipalidades;Otros;HUANCAVELICA;TAYACAJA;PAZOS;MUNICIPALIDAD DISTRITAL DE PAZOS ;20204457001
Municipalidades;Otros;LORETO;MARISCAL RAMON CASTILLA;PEBAS;MUNICIPALIDAD DISTRITAL DE PEBAS ;20195103101
Municipalidades;Otros;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;MUNICIPALIDAD DISTRITAL DE PEDRO VILCA APAZA;20195320463
Municipalidades;Otros;JUNIN;CHANCHAMAYO;PERENE;MUNICIPALIDAD DISTRITAL DE PERENE ;20195238961
Municipalidades;Otros;PUNO;SANDIA;PHARA;MUNICIPALIDAD DISTRITAL DE PHARA;20175219421
Municipalidades;Otros;LA LIBERTAD;PATAZ;PIAS;MUNICIPALIDAD DISTRITAL DE PIAS ;20201991057
Municipalidades;Otros;PUNO;PUNO;PICHACANI;MUNICIPALIDAD DISTRITAL DE PICHACANI ;20169024112
Municipalidades;Otros;JUNIN;CHANCHAMAYO;PICHANAQUI;MUNICIPALIDAD DISTRITAL DE PICHANAQUI ;20146640843
Municipalidades;Otros;CUSCO;LA CONVENCION;PICHARI;MUNICIPALIDAD DISTRITAL DE PICHARI ;20317337150
Municipalidades;Otros;CUSCO;ESPINAR;PICHIGUA;MUNICIPALIDAD DISTRITAL DE PICHIGUA ;20147419504
Municipalidades;Otros;APURIMAC;ABANCAY;PICHIRHUA;MUNICIPALIDAD DISTRITAL DE PICHIRHUA;20148182869
Municipalidades;Otros;LAMBAYEQUE;CHICLAYO;PICSI;MUNICIPALIDAD DISTRITAL DE PICSI ;20146791540
Municipalidades;Otros;HUANCAVELICA;HUANCAVELICA;PILCHACA;MUNICIPALIDAD DISTRITAL DE PILCHACA ;20154442074
Municipalidades;Otros;JUNIN;HUANCAYO;NULL;MUNICIPALIDAD DISTRITAL DE PILCOMAYO ;No identificado
Municipalidades;Otros;PUNO;EL COLLAO;PILCUYO;MUNICIPALIDAD DISTRITAL DE PILCUYO ;20194735201
Municipalidades;Otros;HUANUCO;HUANUCO;PILLCO MARCA;MUNICIPALIDAD DISTRITAL DE PILLCO MARCA ;20447367727
Municipalidades;Otros;CUSCO;PARURO;PILLPINTO;MUNICIPALIDAD DISTRITAL DE PILLPINTO ;20216274530
Municipalidades;Otros;SAN MARTIN;PICOTA;PILLUANA;MUNICIPALIDAD DISTRITAL DE PILLUANA ;20531195141
Municipalidades;Otros;HUANCAVELICA;HUAYTARA;PILPICHACA;MUNICIPALIDAD DISTRITAL DE PILPICHACA ;20199460456
Municipalidades;Otros;LAMBAYEQUE;CHICLAYO;PIMENTEL;MUNICIPALIDAD DISTRITAL DE PIMENTEL ;20164032613
Municipalidades;Otros;CAJAMARCA;CUTERVO;PIMPINGOS;MUNICIPALIDAD DISTRITAL DE PIMPINGOS;20232258242
Municipalidades;Otros;HUANUCO;HUACAYBAMBA;PINRA;MUNICIPALIDAD DISTRITAL DE PINRA ;20215446710
Municipalidades;Otros;SAN MARTIN;LAMAS;PINTO RECODO;MUNICIPALIDAD DISTRITAL DE PINTO RECODO;20531202962
Municipalidades;Otros;CAJAMARCA;CHOTA;PION;MUNICIPALIDAD DISTRITAL DE PION;20209237769
Municipalidades;Otros;ANCASH;HUARAZ;PIRA;MUNICIPALIDAD DISTRITAL DE PIRA ;20208069820
Municipalidades;Otros;CUSCO;CALCA;PISAC;MUNICIPALIDAD DISTRITAL DE PISAC ;20147552506
Municipalidades;Otros;PUNO;CHUCUITO;PISACOMA;MUNICIPALIDAD DISTRITAL DE PISACOMA ;20188420509
Municipalidades;Otros;SAN MARTIN;HUALLAGA;PISCOYACU;MUNICIPALIDAD DISTRITAL DE PISCOYACU;20214151465
Municipalidades;Otros;AMAZONAS;LUYA;PISUQUIA;MUNICIPALIDAD DISTRITAL DE PISUQUIA ;20156002926
Municipalidades;Otros;LAMBAYEQUE;FERREÑAFE;PITIPO;MUNICIPALIDAD DISTRITAL DE PITIPO ;20190364055
Municipalidades;Otros;CUSCO;CANCHIS;PITUMARCA;MUNICIPALIDAD DISTRITAL DE PITUMARCA ;20159345573
Municipalidades;Otros;PUNO;PUNO;PLATERIA;MUNICIPALIDAD DISTRITAL DE PLATERIA;20207208834
Municipalidades;Otros;APURIMAC;AYMARAES;POCOHUANCA;MUNICIPALIDAD DISTRITAL DE POCOHUANCA ;20185589804
Municipalidades;Otros;TACNA;TACNA;POCOLLAY;MUNICIPALIDAD DISTRITAL DE POCOLLAY ;20147796987
Municipalidades;Otros;AREQUIPA;AREQUIPA;POCSI;MUNICIPALIDAD DISTRITAL DE POCSI ;20207852849
Municipalidades;Otros;AREQUIPA;AREQUIPA;POLOBAYA;MUNICIPALIDAD DISTRITAL DE POLOBAYA ;20205316907
Municipalidades;Otros;SAN MARTIN;TOCACHE;POLVORA;MUNICIPALIDAD DISTRITAL DE POLVORA ;20488965701
Municipalidades;Otros;JUNIN;JAUJA;POMACANCHA;MUNICIPALIDAD DISTRITAL DE POMACANCHA;20318861391
Municipalidades;Otros;CUSCO;ACOMAYO;POMACANCHI;MUNICIPALIDAD DISTRITAL DE POMACANCHI ;20159329535
Municipalidades;Otros;HUANCAVELICA;ACOBAMBA;POMACOCHA;MUNICIPALIDAD DISTRITAL DE POMACOCHA ;20190174787
Municipalidades;Otros;APURIMAC;ANDAHUAYLAS;POMACOCHA;MUNICIPALIDAD DISTRITAL DE POMACOCHA - APURIMAC ;20288775444
Municipalidades;Otros;CAJAMARCA;JAEN;POMAHUACA;MUNICIPALIDAD DISTRITAL DE POMAHUACA ;20201570892
Municipalidades;Otros;LAMBAYEQUE;CHICLAYO;POMALCA;MUNICIPALIDAD DISTRITAL DE POMALCA ;20396129508
Municipalidades;Otros;PUNO;CHUCUITO;POMATA;MUNICIPALIDAD DISTRITAL DE POMATA ;20146266208
Municipalidades;Otros;ANCASH;HUARI;PONTO;MUNICIPALIDAD DISTRITAL DE PONTO ;20198357660
Municipalidades;Otros;LA LIBERTAD;TRUJILLO;POROTO;MUNICIPALIDAD DISTRITAL DE POROTO;20197196000
Municipalidades;Otros;CUSCO;CUSCO;POROY;MUNICIPALIDAD DISTRITAL DE POROY;20170060963
Municipalidades;Otros;SAN MARTIN;RIOJA;POSIC;MUNICIPALIDAD DISTRITAL DE POSIC;20193090967
Municipalidades;Otros;PUNO;AZANGARO;POTONI;MUNICIPALIDAD DISTRITAL DE POTONI ;20198476243
Municipalidades;Otros;PASCO;OXAPAMPA;POZUZO;MUNICIPALIDAD DISTRITAL DE POZUZO ;20205095544
Municipalidades;Otros;APURIMAC;GRAU;PROGRESO;MUNICIPALIDAD DISTRITAL DE PROGRESO;20219345004
Municipalidades;Otros;AMAZONAS;LUYA;PROVIDENCIA;MUNICIPALIDAD DISTRITAL DE PROVIDENCIA ;20187384223
Municipalidades;Otros;SAN MARTIN;PICOTA;PUCACACA;MUNICIPALIDAD DISTRITAL DE PUCACACA ;20162978447
Municipalidades;Otros;LAMBAYEQUE;CHICLAYO;PUCALA;MUNICIPALIDAD DISTRITAL DE PUCALA ;20396017963
Municipalidades;Otros;CAJAMARCA;JAEN;PUCARA;MUNICIPALIDAD DISTRITAL DE PUCARA ;20203936029
Municipalidades;Otros;JUNIN;HUANCAYO;PUCARA;MUNICIPALIDAD DISTRITAL DE PUCARA ;20202656634
Municipalidades;Otros;PUNO;LAMPA;PUCARA;MUNICIPALIDAD DISTRITAL DE PUCARA - PUNO ;20198827054
Municipalidades;Otros;HUANUCO;NULL;NULL;MUNICIPALIDAD DISTRITAL DE PUCAYACU ;No identificado
Municipalidades;Otros;LIMA;LIMA;PUCUSANA;MUNICIPALIDAD DISTRITAL DE PUCUSANA ;20131372699
Municipalidades;Otros;CUSCO;ANTA;PUCYURA;MUNICIPALIDAD DISTRITAL DE PUCYURA ;20159310192
Municipalidades;Otros;ANCASH;HUAYLAS;PUEBLO LIBRE;MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE ;20195410373
Municipalidades;Otros;LIMA;LIMA;PUEBLO LIBRE;MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE - LIMA ;20131377062
Municipalidades;Otros;LA LIBERTAD;CHEPEN;PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO ;20192401004
Municipalidades;Otros;ICA;CHINCHA;PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - CHINCHA ;20147676574
Municipalidades;Otros;LAMBAYEQUE;FERREÑAFE;PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - FERREÑAFE - LAMBAYEQUE ;20182126412
Municipalidades;Otros;ICA;ICA;PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - ICA ;20368105563
Municipalidades;Otros;LIMA;LIMA;PUENTE PIEDRA;MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA ;20131366702
Municipalidades;Otros;PASCO;OXAPAMPA;PUERTO BERMUDEZ;MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ ;20215430554
Municipalidades;Otros;LORETO;REQUENA;PUINAHUA;MUNICIPALIDAD DISTRITAL DE PUINAHUA ;20201315949
Municipalidades;Otros;CAJAMARCA;SANTA CRUZ;PULAN;MUNICIPALIDAD DISTRITAL DE PULAN ;20179249589
Municipalidades;Otros;AYACUCHO;PARINACOCHAS;PULLO;MUNICIPALIDAD DISTRITAL DE PULLO ;20287296348
Municipalidades;Otros;LORETO;MAYNAS;PUNCHANA;MUNICIPALIDAD DISTRITAL DE PUNCHANA ;20147161574
Municipalidades;Otros;HUANUCO;HUAMALIES;PUNCHAO;MUNICIPALIDAD DISTRITAL DE PUNCHAO ;20183847521
Municipalidades;Otros;HUANUCO;HUAMALIES;PUÑOS;MUNICIPALIDAD DISTRITAL DE PUÑOS ;20201617104
Municipalidades;Otros;AREQUIPA;ISLAY;PUNTA DE BOMBON;MUNICIPALIDAD DISTRITAL DE PUNTA DE BOMBON ;20181009161
Municipalidades;Otros;LIMA;LIMA;PUNTA HERMOSA;MUNICIPALIDAD DISTRITAL DE PUNTA HERMOSA ;20131366451
Municipalidades;Otros;LIMA;LIMA;PUNTA NEGRA;MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA ;20131366532
Municipalidades;Otros;MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;MUNICIPALIDAD DISTRITAL DE PUQUINA ;20214579066
Municipalidades;Otros;PUNO;HUANCANE;PUSI;MUNICIPALIDAD DISTRITAL DE PUSI;20161139646
Municipalidades;Otros;LIMA;YAUYOS;PUTINZA;MUNICIPALIDAD DISTRITAL DE PUTINZA;20182110095
Municipalidades;Otros;LORETO;MAYNAS;PUTUMAYO;MUNICIPALIDAD DISTRITAL DE PUTUMAYO;20174998826
Municipalidades;Otros;AREQUIPA;LA UNION;PUYCA;MUNICIPALIDAD DISTRITAL DE PUYCA ;20312111749
Municipalidades;Otros;AYACUCHO;PARINACOCHAS;PUYUSCA;MUNICIPALIDAD DISTRITAL DE PUYUSCA;20287376457
Municipalidades;Otros;AREQUIPA;LA UNION;QUECHUALLA;MUNICIPALIDAD DISTRITAL DE QUECHUALLA ;20222186031
Municipalidades;Otros;CUSCO;CANAS;QUEHUE;MUNICIPALIDAD DISTRITAL DE QUEHUE;20201528187
Municipalidades;Otros;CUSCO;LA CONVENCION;QUELLOUNO;MUNICIPALIDAD DISTRITAL DE QUELLOUNO ;20170327129
Municipalidades;Otros;AREQUIPA;AREQUIPA;QUEQUEÑA;MUNICIPALIDAD DISTRITAL DE QUEQUEÑA ;20175695380
Municipalidades;Otros;HUANCAVELICA;HUAYTARA;QUERCO;MUNICIPALIDAD DISTRITAL DE QUERCO ;20218710957
Municipalidades;Otros;PIURA;SULLANA;QUERECOTILLO;MUNICIPALIDAD DISTRITAL DE QUERECOTILLO - PIURA ;20146761985
Municipalidades;Otros;CAJAMARCA;CUTERVO;QUEROCOTILLO;MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO ;20205390201
Municipalidades;Otros;CAJAMARCA;CHOTA;QUEROCOTO;MUNICIPALIDAD DISTRITAL DE QUEROCOTO ;20198789705
Municipalidades;Otros;HUANUCO;LAURICOCHA;QUEROPALCA;MUNICIPALIDAD DISTRITAL DE QUEROPALCA ;20223516565
Municipalidades;Otros;PUNO;SANDIA;QUIACA;MUNICIPALIDAD DISTRITAL DE QUIACA;20181429535
Municipalidades;Otros;AREQUIPA;CARAVELI;QUICACHA;MUNICIPALIDAD DISTRITAL DE QUICACHA;20202169300
Municipalidades;Otros;ANCASH;SIHUAS;QUICHES;MUNICIPALIDAD DISTRITAL DE QUICHES;20198353915
Municipalidades;Otros;JUNIN;HUANCAYO;QUICHUAY;MUNICIPALIDAD DISTRITAL DE QUICHUAY;20210911031
Municipalidades;Otros;TACNA;CANDARAVE;QUILAHUANI;MUNICIPALIDAD DISTRITAL DE QUILAHUANI;20318150886
Municipalidades;Otros;AREQUIPA;CAMANA;QUILCA;MUNICIPALIDAD DISTRITAL DE QUILCA ;20199725930
Municipalidades;Otros;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;MUNICIPALIDAD DISTRITAL DE QUILCAPUNCU;20195320111
Municipalidades;Otros;JUNIN;HUANCAYO;QUILCAS;MUNICIPALIDAD DISTRITAL DE QUILCAS;20206723077
Municipalidades;Otros;ANCASH;YUNGAY;QUILLO;MUNICIPALIDAD DISTRITAL DE QUILLO ;20222952256
Municipalidades;Otros;LIMA;CAÑETE;QUILMANA;MUNICIPALIDAD DISTRITAL DE QUILMANA ;20175307711
Municipalidades;Otros;LIMA;YAUYOS;QUINCHES;MUNICIPALIDAD DISTRITAL DE QUINCHES ;20322700262
Municipalidades;Otros;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;MUNICIPALIDAD DISTRITAL DE QUINISTAQUILLAS;20285717478
Municipalidades;Otros;AMAZONAS;CHACHAPOYAS;QUINJALCA;MUNICIPALIDAD DISTRITAL DE QUINJALCA ;20165779283
Municipalidades;Otros;LIMA;YAUYOS;QUINOCAY;MUNICIPALIDAD DISTRITAL DE QUINOCAY ;20195570141
Municipalidades;Otros;CUSCO;CHUMBIVILCAS;QUIÑOTA;MUNICIPALIDAD DISTRITAL DE QUIÑOTA;20209184380
Municipalidades;Otros;AYACUCHO;HUAMANGA;QUINUA;MUNICIPALIDAD DISTRITAL DE QUINUA ;20143629679
Municipalidades;Otros;ANCASH;POMABAMBA;QUINUABAMBA;MUNICIPALIDAD DISTRITAL DE QUINUABAMBA ;20286835709
Municipalidades;Otros;CUSCO;QUISPICANCHI;QUIQUIJANA;MUNICIPALIDAD DISTRITAL DE QUIQUIJANA ;20159386415
Municipalidades;Otros;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;MUNICIPALIDAD DISTRITAL DE QUIRUVILCA;20192751919
Municipalidades;Otros;HUANCAVELICA;TAYACAJA;QUISHUAR;MUNICIPALIDAD DISTRITAL DE QUISHUAR ;20287893869
Municipalidades;Otros;HUANUCO;HUANUCO;QUISQUI;MUNICIPALIDAD DISTRITAL DE QUISQUI ;20166913561
Municipalidades;Otros;HUANCAVELICA;HUAYTARA;QUITO-ARMA;MUNICIPALIDAD DISTRITAL DE QUITO-ARMA ;20212174255
Municipalidades;Otros;HUANUCO;DOS DE MAYO;QUIVILLA;MUNICIPALIDAD DISTRITAL DE QUIVILLA ;20145883530
Municipalidades;Otros;ANCASH;SIHUAS;RAGASH;MUNICIPALIDAD DISTRITAL DE RAGASH;20200034211
Municipalidades;Otros;ANCASH;HUARI;RAHUAPAMPA;MUNICIPALIDAD DISTRITAL DE RAHUAPAMPA;20232716488
Municipalidades;Otros;APURIMAC;CHINCHEROS;RANRACANCHA;MUNICIPALIDAD DISTRITAL DE RANRACANCHA ;20210743902
Municipalidades;Otros;ANCASH;YUNGAY;RANRAHIRCA;MUNICIPALIDAD DISTRITAL DE RANRAHIRCA ;20213370210
Municipalidades;Otros;ANCASH;HUARI;RAPAYAN;MUNICIPALIDAD DISTRITAL DE RAPAYAN ;20323089451
Municipalidades;Otros;LA LIBERTAD;ASCOPE;RAZURI;MUNICIPALIDAD DISTRITAL DE RAZURI ;20178843282
Municipalidades;Otros;AMAZONAS;BONGARA;RECTA;MUNICIPALIDAD DISTRITAL DE RECTA ;20170016123
Municipalidades;Otros;LAMBAYEQUE;CHICLAYO;REQUE;MUNICIPALIDAD DISTRITAL DE REQUE ;20180571311
Municipalidades;Otros;LIMA;HUAROCHIRI;RICARDO PALMA;MUNICIPALIDAD DISTRITAL DE RICARDO PALMA ;20184353904
Municipalidades;Otros;JUNIN;JAUJA;RICRAN;MUNICIPALIDAD DISTRITAL DE RICRAN ;20280875431
Municipalidades;Otros;PIURA;SECHURA;RINCONADA LLICUAR;MUNICIPALIDAD DISTRITAL DE RINCONADA LLICUAR;20159229581
Municipalidades;Otros;ICA;PALPA;RIO GRANDE;MUNICIPALIDAD DISTRITAL DE RIO GRANDE ;20193999825
Municipalidades;Otros;AREQUIPA;CONDESUYOS;RIO GRANDE;MUNICIPALIDAD DISTRITAL DE RIO GRANDE - AREQUIPA ;20202276301
Municipalidades;Otros;JUNIN;SATIPO;RIO NEGRO;MUNICIPALIDAD DISTRITAL DE RIO NEGRO ;20146678221
Municipalidades;Otros;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;MUNICIPALIDAD DISTRITAL DE RIO SANTIAGO ;20182121453
Municipalidades;Otros;JUNIN;SATIPO;RIO TAMBO;MUNICIPALIDAD DISTRITAL DE RIO TAMBO ;20199368053
Municipalidades;Otros;HUANUCO;DOS DE MAYO;RIPAN;MUNICIPALIDAD DISTRITAL DE RIPAN ;20144801459
Municipalidades;Otros;HUANCAVELICA;TAYACAJA;ROBLE;MUNICIPALIDAD DISTRITAL DE ROBLE ;20601081530
Municipalidades;Otros;CUSCO;ACOMAYO;RONDOCAN;MUNICIPALIDAD DISTRITAL DE RONDOCAN;20161205371
Municipalidades;Otros;HUANUCO;LAURICOCHA;RONDOS;MUNICIPALIDAD DISTRITAL DE RONDOS ;20213882890
Municipalidades;Otros;HUANCAVELICA;ACOBAMBA;ROSARIO;MUNICIPALIDAD DISTRITAL DE ROSARIO ;20202510770
Municipalidades;Otros;PUNO;HUANCANE;ROSASPATA;MUNICIPALIDAD DISTRITAL DE ROSASPATA;20181402921
Municipalidades;Otros;SAN MARTIN;LAMAS;RUMISAPA;MUNICIPALIDAD DISTRITAL DE RUMISAPA ;20198867609
Municipalidades;Otros;HUANUCO;LEONCIO PRADO;RUPA-RUPA;MUNICIPALIDAD DISTRITAL DE RUPA-RUPA ;20200042744
Municipalidades;Otros;APURIMAC;ANTABAMBA;SABAINO;MUNICIPALIDAD DISTRITAL DE SABAINO ;20177892441
Municipalidades;Otros;AREQUIPA;AREQUIPA;SABANDIA;MUNICIPALIDAD DISTRITAL DE SABANDIA ;20170573081
Municipalidades;Otros;SAN MARTIN;HUALLAGA;SACANCHE;MUNICIPALIDAD DISTRITAL DE SACANCHE;20203744545
Municipalidades;Otros;AREQUIPA;AREQUIPA;SACHACA;MUNICIPALIDAD DISTRITAL DE SACHACA ;20190583369
Municipalidades;Otros;AYACUCHO;HUANCA SANCOS;SACSAMARCA;MUNICIPALIDAD DISTRITAL DE SACSAMARCA ;20189091622
Municipalidades;Otros;AYACUCHO;LUCANAS;SAISA;MUNICIPALIDAD DISTRITAL DE SAISA ;20231076868
Municipalidades;Otros;AREQUIPA;CONDESUYOS;SALAMANCA;MUNICIPALIDAD DISTRITAL DE SALAMANCA;20206936658
Municipalidades;Otros;ICA;ICA;SALAS;MUNICIPALIDAD DISTRITAL DE SALAS - ICA ;20189111321
Municipalidades;Otros;LAMBAYEQUE;LAMBAYEQUE;SALAS;MUNICIPALIDAD DISTRITAL DE SALAS - LAMBAYEQUE ;20163866855
Municipalidades;Otros;LA LIBERTAD;TRUJILLO;SALAVERRY;MUNICIPALIDAD DISTRITAL DE SALAVERRY ;20165281617
Municipalidades;Otros;HUANCAVELICA;TAYACAJA;SALCABAMBA;MUNICIPALIDAD DISTRITAL DE SALCABAMBA ;20170342519
Municipalidades;Otros;HUANCAVELICA;TAYACAJA;SALCAHUASI;MUNICIPALIDAD DISTRITAL DE SALCAHUASI ;20231431781
Municipalidades;Otros;PIURA;MORROPON;SALITRAL;MUNICIPALIDAD DISTRITAL DE SALITRAL - MORROPON ;20171246092
Municipalidades;Otros;PIURA;SULLANA;SALITRAL;MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA ;20165925794
Municipalidades;Otros;CAJAMARCA;JAEN;SALLIQUE;MUNICIPALIDAD DISTRITAL DE SALLIQUE ;20221770871
Municipalidades;Otros;LA LIBERTAD;OTUZCO;SALPO;MUNICIPALIDAD DISTRITAL DE SALPO ;20199828666
Municipalidades;Otros;TACNA;TACNA;SAMA;MUNICIPALIDAD DISTRITAL DE SAMA ;20165884311
Municipalidades;Otros;PUNO;AZANGARO;SAMAN;MUNICIPALIDAD DISTRITAL DE SAMAN ;20190225101
Municipalidades;Otros;ANCASH;SANTA;SAMANCO;MUNICIPALIDAD DISTRITAL DE SAMANCO ;20186461615
Municipalidades;Otros;MOQUEGUA;MARISCAL NIETO;SAMEGUA;MUNICIPALIDAD DISTRITAL DE SAMEGUA ;20154470108
Municipalidades;Otros;AREQUIPA;CAMANA;SAMUEL PASTOR;MUNICIPALIDAD DISTRITAL DE SAMUEL PASTOR;20206805120
Municipalidades;Otros;AYACUCHO;LA MAR;SAMUGARI;MUNICIPALIDAD DISTRITAL DE SAMUGARI ;20534461322
Municipalidades;Otros;AYACUCHO;LUCANAS;SAN CRISTOBAL;MUNICIPALIDAD DISTRITAL DE SAN  CRISTOBAL ;20230590029
Municipalidades;Otros;JUNIN;HUANCAYO;SAN AGUSTIN;MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN DE CAJAS ;No identificado
Municipalidades;Otros;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE CUTERVO;20220894399
Municipalidades;Otros;LIMA;HUAROCHIRI;SAN ANDRES DE TUPICOCHA;MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE TUPICOCHA;20298614635
Municipalidades;Otros;PUNO;AZANGARO;SAN ANTON;MUNICIPALIDAD DISTRITAL DE SAN ANTON ;20193989439
Municipalidades;Otros;PUNO;PUNO;SAN ANTONIO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO ;20165191383
Municipalidades;Otros;LIMA;HUAROCHIRI;SAN ANTONIO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO ;20217254125
Municipalidades;Otros;APURIMAC;GRAU;SAN ANTONIO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - APURIMAC ;20203839848
Municipalidades;Otros;LIMA;CAÑETE;SAN ANTONIO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - CAÑETE ;20158939313
Municipalidades;Otros;SAN MARTIN;SAN MARTIN;SAN ANTONIO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - SAN MARTIN ;20531296843
Municipalidades;Otros;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO ;20154442741
Municipalidades;Otros;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CACHI ;20163031192
Municipalidades;Otros;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CHUCA ;20190521410
Municipalidades;Otros;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA ;20204367354
Municipalidades;Otros;LIMA;LIMA;SAN BARTOLO;MUNICIPALIDAD DISTRITAL DE SAN BARTOLO ;20131376686
Municipalidades;Otros;LIMA;HUAROCHIRI;SAN BARTOLOME;MUNICIPALIDAD DISTRITAL DE SAN BARTOLOME ;20197061333
Municipalidades;Otros;CAJAMARCA;CONTUMAZA;SAN BENITO;MUNICIPALIDAD DISTRITAL DE SAN BENITO;20182901386
Municipalidades;Otros;CAJAMARCA;SAN PABLO;SAN BERNARDINO;MUNICIPALIDAD DISTRITAL DE SAN BERNARDINO ;20194799781
Municipalidades;Otros;LIMA;LIMA;SAN BORJA;MUNICIPALIDAD DISTRITAL DE SAN BORJA ;20131373741
Municipalidades;Otros;LIMA;CANTA;SAN BUENAVENTURA;MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA ;20221092270
Municipalidades;Otros;HUANUCO;MARAÑON;SAN BUENAVENTURA;MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA - HUANUCO ;20228715281
Municipalidades;Otros;AMAZONAS;BONGARA;SAN CARLOS;MUNICIPALIDAD DISTRITAL DE SAN CARLOS ;20350033557
Municipalidades;Otros;ICA;PISCO;SAN CLEMENTE;MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE ;20163579791
Municipalidades;Otros;SAN MARTIN;PICOTA;SAN CRISTOBAL;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL ;20206035260
Municipalidades;Otros;AMAZONAS;LUYA;SAN CRISTOBAL;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - AMAZONAS ;20206903211
Municipalidades;Otros;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - MOQUEGUA ;20147775122
Municipalidades;Otros;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN ;20208828593
Municipalidades;Otros;LIMA;HUAROCHIRI;SAN DAMIAN;MUNICIPALIDAD DISTRITAL DE SAN DAMIAN ;20298977436
Municipalidades;Otros;CAJAMARCA;JAEN;SAN FELIPE;MUNICIPALIDAD DISTRITAL DE SAN FELIPE;20221770952
Municipalidades;Otros;SAN MARTIN;RIOJA;SAN FERNANDO;MUNICIPALIDAD DISTRITAL DE SAN FERNANDO ;20148170852
